,HCHO reading,Location,Current Date
203,4.788897537718524e-05,Kandy Proper,2019-07-23
204,2.916065279478861e-06,Kandy Proper,2019-07-24
205,0.0001362995272287,Kandy Proper,2019-07-25
206,0.0001362995272287,Kandy Proper,2019-07-26
207,0.0001362995272287,Kandy Proper,2019-07-27
208,0.0001410117514989,Kandy Proper,2019-07-28
209,0.0001108681239436,Kandy Proper,2019-07-29
210,0.0001269736313424,Kandy Proper,2019-07-30
211,8.450872916320002e-05,Kandy Proper,2019-07-31
212,8.450872916320002e-05,Kandy Proper,2019-08-01
213,8.556334796594454e-05,Kandy Proper,2019-08-02
214,0.0001629133931493,Kandy Proper,2019-08-03
215,-6.719856740310691e-05,Kandy Proper,2019-08-04
216,1.3728068918731565e-05,Kandy Proper,2019-08-05
217,0.0001279531091228,Kandy Proper,2019-08-06
218,0.0001279531091228,Kandy Proper,2019-08-07
219,0.0001279531091228,Kandy Proper,2019-08-08
220,0.0001279531091228,Kandy Proper,2019-08-09
221,0.0001279531091228,Kandy Proper,2019-08-10
222,0.0001279531091228,Kandy Proper,2019-08-11
223,0.0001279531091228,Kandy Proper,2019-08-12
224,0.0001279531091228,Kandy Proper,2019-08-13
225,0.0001279531091228,Kandy Proper,2019-08-14
226,0.0001279531091228,Kandy Proper,2019-08-15
228,5.178013626492114e-06,Kandy Proper,2019-08-17
229,5.178013626492114e-06,Kandy Proper,2019-08-18
230,7.336094013777636e-05,Kandy Proper,2019-08-19
231,9.676125853351091e-05,Kandy Proper,2019-08-20
232,-9.744629293521988e-05,Kandy Proper,2019-08-21
233,-9.744629293521988e-05,Kandy Proper,2019-08-22
234,-9.744629293521988e-05,Kandy Proper,2019-08-23
235,-9.744629293521988e-05,Kandy Proper,2019-08-24
236,0.0001083149991837,Kandy Proper,2019-08-25
237,0.0001083149991837,Kandy Proper,2019-08-26
238,0.0001083149991837,Kandy Proper,2019-08-27
239,0.0001083149991837,Kandy Proper,2019-08-28
240,0.0001083149991837,Kandy Proper,2019-08-29
241,-2.726023558352608e-05,Kandy Proper,2019-08-30
242,-2.726023558352608e-05,Kandy Proper,2019-08-31
243,0.0001035438698715,Kandy Proper,2019-09-01
244,0.0001035438698715,Kandy Proper,2019-09-02
245,0.00012519500573,Kandy Proper,2019-09-03
246,0.000130846576187,Kandy Proper,2019-09-04
247,0.000130846576187,Kandy Proper,2019-09-05
248,0.000130846576187,Kandy Proper,2019-09-06
249,0.000130846576187,Kandy Proper,2019-09-07
250,0.000130846576187,Kandy Proper,2019-09-08
251,6.440015739232515e-05,Kandy Proper,2019-09-09
252,-4.490703909183281e-06,Kandy Proper,2019-09-10
253,3.84899235780461e-05,Kandy Proper,2019-09-11
254,3.84899235780461e-05,Kandy Proper,2019-09-12
255,5.465373724518264e-05,Kandy Proper,2019-09-13
256,2.7055169553569706e-05,Kandy Proper,2019-09-14
257,-7.114043515272996e-05,Kandy Proper,2019-09-15
258,-7.114043515272996e-05,Kandy Proper,2019-09-16
259,-7.114043515272996e-05,Kandy Proper,2019-09-17
260,-7.114043515272996e-05,Kandy Proper,2019-09-18
261,-7.114043515272996e-05,Kandy Proper,2019-09-19
262,-7.114043515272996e-05,Kandy Proper,2019-09-20
263,-7.114043515272996e-05,Kandy Proper,2019-09-21
264,0.0003191542431707,Kandy Proper,2019-09-22
265,0.0003191542431707,Kandy Proper,2019-09-23
266,0.0003191542431707,Kandy Proper,2019-09-24
267,0.0003191542431707,Kandy Proper,2019-09-25
268,0.0003191542431707,Kandy Proper,2019-09-26
269,0.0003191542431707,Kandy Proper,2019-09-27
270,0.0001658764883008,Kandy Proper,2019-09-28
271,0.0001658764883008,Kandy Proper,2019-09-29
272,-4.6999528422020376e-05,Kandy Proper,2019-09-30
273,-4.6999528422020376e-05,Kandy Proper,2019-10-01
274,-1.4826539764421446e-05,Kandy Proper,2019-10-02
275,7.27780738171674e-05,Kandy Proper,2019-10-03
276,0.0001353517792948,Kandy Proper,2019-10-04
277,0.000211714078209,Kandy Proper,2019-10-05
278,0.0002594348285443,Kandy Proper,2019-10-06
279,0.0002594348285443,Kandy Proper,2019-10-07
280,0.0002594348285443,Kandy Proper,2019-10-08
281,5.5017379612996025e-05,Kandy Proper,2019-10-09
282,0.000184300610996,Kandy Proper,2019-10-10
283,-8.12430155552532e-06,Kandy Proper,2019-10-11
284,-8.12430155552532e-06,Kandy Proper,2019-10-12
285,0.0001683501734359,Kandy Proper,2019-10-13
286,6.314259477157411e-05,Kandy Proper,2019-10-14
287,7.16713507747282e-05,Kandy Proper,2019-10-15
288,-5.450984014903148e-05,Kandy Proper,2019-10-16
289,-5.450984014903148e-05,Kandy Proper,2019-10-17
290,-5.450984014903148e-05,Kandy Proper,2019-10-18
291,6.532771676132629e-06,Kandy Proper,2019-10-19
292,0.0001281877837051,Kandy Proper,2019-10-20
293,0.0001281877837051,Kandy Proper,2019-10-21
294,0.0001281877837051,Kandy Proper,2019-10-22
295,0.0001281877837051,Kandy Proper,2019-10-23
296,0.0001281877837051,Kandy Proper,2019-10-24
297,0.0001281877837051,Kandy Proper,2019-10-25
298,0.000145187879816,Kandy Proper,2019-10-26
299,0.000145187879816,Kandy Proper,2019-10-27
300,0.000145187879816,Kandy Proper,2019-10-28
301,0.000145187879816,Kandy Proper,2019-10-29
302,0.0001583682460477,Kandy Proper,2019-10-30
303,0.0001583682460477,Kandy Proper,2019-10-31
304,8.03607778339573e-06,Kandy Proper,2019-11-01
305,0.0001206702023413,Kandy Proper,2019-11-02
306,-1.1500492291816045e-05,Kandy Proper,2019-11-03
307,-1.1500492291816045e-05,Kandy Proper,2019-11-04
308,0.0001060345932494,Kandy Proper,2019-11-05
309,0.0001942600579433,Kandy Proper,2019-11-06
310,0.0001218222388384,Kandy Proper,2019-11-07
311,0.0001080851276708,Kandy Proper,2019-11-08
312,0.0001007815771098,Kandy Proper,2019-11-09
313,0.0001007815771098,Kandy Proper,2019-11-10
314,0.0001007815771098,Kandy Proper,2019-11-11
315,0.0001007815771098,Kandy Proper,2019-11-12
316,0.000151877029566,Kandy Proper,2019-11-13
317,7.99506458137099e-05,Kandy Proper,2019-11-14
318,-6.176820124360381e-06,Kandy Proper,2019-11-15
319,0.000215708851931,Kandy Proper,2019-11-16
320,0.000215708851931,Kandy Proper,2019-11-17
321,0.0002508715360598,Kandy Proper,2019-11-18
322,0.0002508715360598,Kandy Proper,2019-11-19
323,7.941161537465213e-05,Kandy Proper,2019-11-20
324,0.0001318497328563,Kandy Proper,2019-11-21
337,0.0001137311099891,Kandy Proper,2019-12-04
338,0.0001137311099891,Kandy Proper,2019-12-05
339,0.0001137311099891,Kandy Proper,2019-12-06
340,4.997236610893405e-05,Kandy Proper,2019-12-07
341,4.997236610893405e-05,Kandy Proper,2019-12-08
342,0.0002581430599093,Kandy Proper,2019-12-09
343,0.0002581430599093,Kandy Proper,2019-12-10
344,8.172313194602926e-06,Kandy Proper,2019-12-11
345,0.0001237011535845,Kandy Proper,2019-12-12
346,0.000107973238261,Kandy Proper,2019-12-13
347,9.175125425502092e-05,Kandy Proper,2019-12-14
348,0.0001806210249414,Kandy Proper,2019-12-15
350,1.3332796952489262e-05,Kandy Proper,2019-12-17
351,1.3332796952489262e-05,Kandy Proper,2019-12-18
352,1.3332796952489262e-05,Kandy Proper,2019-12-19
353,1.3332796952489262e-05,Kandy Proper,2019-12-20
354,1.3332796952489262e-05,Kandy Proper,2019-12-21
355,9.871649939840514e-05,Kandy Proper,2019-12-22
356,9.871649939840514e-05,Kandy Proper,2019-12-23
357,3.053566210736505e-05,Kandy Proper,2019-12-24
358,2.923294307019481e-05,Kandy Proper,2019-12-25
359,2.923294307019481e-05,Kandy Proper,2019-12-26
360,4.874119039013025e-05,Kandy Proper,2019-12-27
361,0.0002435742998434,Kandy Proper,2019-12-28
362,0.0001683466884456,Kandy Proper,2019-12-29
363,0.0001406881091402,Kandy Proper,2019-12-30
364,-1.0951929722871224e-05,Kandy Proper,2019-12-31
365,7.155854597694045e-05,Kandy Proper,2020-01-01
366,3.4902131511479535e-05,Kandy Proper,2020-01-02
367,0.0001230119750996,Kandy Proper,2020-01-03
368,0.0001648876523788,Kandy Proper,2020-01-04
369,0.0001538563380404,Kandy Proper,2020-01-05
370,0.0001389952001376,Kandy Proper,2020-01-06
371,2.208422988999331e-05,Kandy Proper,2020-01-07
372,5.9849775620916735e-06,Kandy Proper,2020-01-08
373,0.0001593083649141,Kandy Proper,2020-01-09
374,6.494334061404368e-05,Kandy Proper,2020-01-10
375,-0.0001014234631775,Kandy Proper,2020-01-11
376,8.98590430574081e-05,Kandy Proper,2020-01-12
377,0.000255274243036,Kandy Proper,2020-01-13
378,7.213411316676246e-05,Kandy Proper,2020-01-14
379,6.347479632876642e-06,Kandy Proper,2020-01-15
380,-2.5136813295502327e-06,Kandy Proper,2020-01-16
381,4.245150261323624e-06,Kandy Proper,2020-01-17
382,4.245150261323624e-06,Kandy Proper,2020-01-18
383,6.611775819286781e-05,Kandy Proper,2020-01-19
384,8.156279331884199e-05,Kandy Proper,2020-01-20
385,0.00010824260068,Kandy Proper,2020-01-21
386,1.579852093386877e-05,Kandy Proper,2020-01-22
387,1.579852093386877e-05,Kandy Proper,2020-01-23
388,2.5639344712949608e-05,Kandy Proper,2020-01-24
389,0.0001282278656513,Kandy Proper,2020-01-25
390,8.292953115424783e-05,Kandy Proper,2020-01-26
391,-1.2934752344508092e-05,Kandy Proper,2020-01-27
392,0.000226189160589,Kandy Proper,2020-01-28
393,0.0001500660399675,Kandy Proper,2020-01-29
394,0.0001993341817876,Kandy Proper,2020-01-30
395,0.0002360347703028,Kandy Proper,2020-01-31
396,4.147988255400665e-05,Kandy Proper,2020-02-01
397,0.0001101811390116,Kandy Proper,2020-02-02
398,8.359787684691174e-05,Kandy Proper,2020-02-03
400,3.033703627091292e-05,Kandy Proper,2020-02-05
402,0.0001885921593239,Kandy Proper,2020-02-07
403,0.000206615412484,Kandy Proper,2020-02-08
404,0.0002099230082314,Kandy Proper,2020-02-09
405,0.0001012152970348,Kandy Proper,2020-02-10
406,0.0001661103129684,Kandy Proper,2020-02-11
407,7.985907723195851e-05,Kandy Proper,2020-02-12
408,7.985907723195851e-05,Kandy Proper,2020-02-13
409,2.80674982805179e-05,Kandy Proper,2020-02-14
410,2.8557976474641303e-05,Kandy Proper,2020-02-15
411,5.939227088696713e-05,Kandy Proper,2020-02-16
412,-2.991632775418153e-05,Kandy Proper,2020-02-17
413,8.477630699895465e-05,Kandy Proper,2020-02-18
414,8.624971456350402e-05,Kandy Proper,2020-02-19
415,0.0001091362161538,Kandy Proper,2020-02-20
416,9.951467357187598e-05,Kandy Proper,2020-02-21
417,7.92462013230872e-05,Kandy Proper,2020-02-22
418,7.92462013230872e-05,Kandy Proper,2020-02-23
419,7.92462013230872e-05,Kandy Proper,2020-02-24
420,2.852183108554632e-05,Kandy Proper,2020-02-25
421,3.690094368802118e-05,Kandy Proper,2020-02-26
422,8.417925604034724e-05,Kandy Proper,2020-02-27
423,0.0001106094642567,Kandy Proper,2020-02-28
424,0.000127749831884,Kandy Proper,2020-02-29
425,2.282981443920495e-05,Kandy Proper,2020-03-01
426,0.0002515676940223,Kandy Proper,2020-03-02
427,0.0002509742155915,Kandy Proper,2020-03-03
428,0.0001648506277572,Kandy Proper,2020-03-04
431,0.0002437990954255,Kandy Proper,2020-03-07
432,0.000121599683705,Kandy Proper,2020-03-08
433,9.108401704156445e-05,Kandy Proper,2020-03-09
434,0.0001796623974317,Kandy Proper,2020-03-10
435,0.0001286283394897,Kandy Proper,2020-03-11
436,0.0001727288425821,Kandy Proper,2020-03-12
437,0.0002123434847794,Kandy Proper,2020-03-13
438,0.0002990524133461,Kandy Proper,2020-03-14
439,8.707282150456954e-05,Kandy Proper,2020-03-15
440,7.012736708837104e-05,Kandy Proper,2020-03-16
441,0.0001224288796003,Kandy Proper,2020-03-17
442,0.0001224288796003,Kandy Proper,2020-03-18
443,0.0001224288796003,Kandy Proper,2020-03-19
444,7.542810292997175e-05,Kandy Proper,2020-03-20
445,0.0002530440598434,Kandy Proper,2020-03-21
446,0.0001270776035311,Kandy Proper,2020-03-22
447,0.000183833879955,Kandy Proper,2020-03-23
448,7.428871762571976e-05,Kandy Proper,2020-03-24
449,0.0001623573528554,Kandy Proper,2020-03-25
450,0.0003002433353036,Kandy Proper,2020-03-26
451,0.000127765218398,Kandy Proper,2020-03-27
452,0.0001197896427536,Kandy Proper,2020-03-28
453,0.0002912754796542,Kandy Proper,2020-03-29
454,5.84370020313593e-05,Kandy Proper,2020-03-30
455,0.0001321798643605,Kandy Proper,2020-03-31
456,0.0002143646010247,Kandy Proper,2020-04-01
457,0.000204200793442,Kandy Proper,2020-04-02
458,0.0002238080474567,Kandy Proper,2020-04-03
459,0.0002362266484168,Kandy Proper,2020-04-04
460,0.0001707266449636,Kandy Proper,2020-04-05
461,0.0002627602403354,Kandy Proper,2020-04-06
462,0.0001451442359196,Kandy Proper,2020-04-07
464,0.0002589800087883,Kandy Proper,2020-04-09
465,0.0002589800087883,Kandy Proper,2020-04-10
466,0.0001375786567285,Kandy Proper,2020-04-11
467,6.81672975406137e-05,Kandy Proper,2020-04-12
468,6.484950670100219e-05,Kandy Proper,2020-04-13
469,8.754926922942671e-05,Kandy Proper,2020-04-14
470,0.0001330184937399,Kandy Proper,2020-04-15
471,0.0001339216220938,Kandy Proper,2020-04-16
472,0.0001339216220938,Kandy Proper,2020-04-17
473,0.0001339216220938,Kandy Proper,2020-04-18
474,-4.14074375485672e-05,Kandy Proper,2020-04-19
475,6.943667528661855e-05,Kandy Proper,2020-04-20
476,7.61536238488355e-05,Kandy Proper,2020-04-21
477,0.0002263021462848,Kandy Proper,2020-04-22
478,0.0002263021462848,Kandy Proper,2020-04-23
479,-4.533776899965042e-05,Kandy Proper,2020-04-24
480,0.0001478372587909,Kandy Proper,2020-04-25
481,0.0002070498634637,Kandy Proper,2020-04-26
