,HCHO reading,Location,Current Date
304,0.0001396458115619,Colombo Proper,2019-11-01
305,0.0001020767205157,Colombo Proper,2019-11-02
306,0.0001659270451597,Colombo Proper,2019-11-03
307,0.0001659270451597,Colombo Proper,2019-11-04
308,0.0002203240319704,Colombo Proper,2019-11-05
309,0.0001085077493071,Colombo Proper,2019-11-06
310,0.0001533303704185,Colombo Proper,2019-11-07
311,2.449133360208192e-05,Colombo Proper,2019-11-08
312,9.954417328117417e-05,Colombo Proper,2019-11-09
313,9.954417328117417e-05,Colombo Proper,2019-11-10
314,0.0002464783486751,Colombo Proper,2019-11-11
315,0.0002286748077898,Colombo Proper,2019-11-12
316,0.0001058508442953,Colombo Proper,2019-11-13
317,0.0001058508442953,Colombo Proper,2019-11-14
318,0.000304956160363,Colombo Proper,2019-11-15
319,0.0001181269595507,Colombo Proper,2019-11-16
320,0.0002163568638083,Colombo Proper,2019-11-17
321,0.0002562980434127,Colombo Proper,2019-11-18
322,0.0002262293126616,Colombo Proper,2019-11-19
323,0.0001183108649021,Colombo Proper,2019-11-20
324,0.0002690103541566,Colombo Proper,2019-11-21
325,0.0002406342461061,Colombo Proper,2019-11-22
326,3.679902874864638e-05,Colombo Proper,2019-11-23
327,5.579817723156864e-05,Colombo Proper,2019-11-24
328,0.0001413787106896,Colombo Proper,2019-11-25
329,0.0001413787106896,Colombo Proper,2019-11-26
330,0.0002078347199929,Colombo Proper,2019-11-27
331,5.68003627756596e-05,Colombo Proper,2019-11-28
332,0.0003223588282708,Colombo Proper,2019-11-29
333,0.0003223588282708,Colombo Proper,2019-11-30
334,0.0001704950669758,Colombo Proper,2019-12-01
335,0.0001486318043901,Colombo Proper,2019-12-02
336,0.0001022840006044,Colombo Proper,2019-12-03
337,0.0001322834507644,Colombo Proper,2019-12-04
338,0.0001322834507644,Colombo Proper,2019-12-05
339,0.0001322834507644,Colombo Proper,2019-12-06
340,0.0001474497060849,Colombo Proper,2019-12-07
341,0.0001474497060849,Colombo Proper,2019-12-08
342,0.0001859855817531,Colombo Proper,2019-12-09
343,0.0001859855817531,Colombo Proper,2019-12-10
344,0.0001228435862202,Colombo Proper,2019-12-11
345,0.0001042457855687,Colombo Proper,2019-12-12
346,0.0002164941691222,Colombo Proper,2019-12-13
348,0.00027549814347,Colombo Proper,2019-12-15
349,0.00027549814347,Colombo Proper,2019-12-16
350,0.0001214960906414,Colombo Proper,2019-12-17
351,-4.637232239424427e-05,Colombo Proper,2019-12-18
352,-4.637232239424427e-05,Colombo Proper,2019-12-19
353,7.94898009867197e-05,Colombo Proper,2019-12-20
354,7.94898009867197e-05,Colombo Proper,2019-12-21
355,0.0001485055886232,Colombo Proper,2019-12-22
356,0.0001485055886232,Colombo Proper,2019-12-23
357,0.0002550241906414,Colombo Proper,2019-12-24
358,4.728911813486761e-05,Colombo Proper,2019-12-25
359,0.0002037281242062,Colombo Proper,2019-12-26
360,0.0002416867643049,Colombo Proper,2019-12-27
361,0.0001144656784438,Colombo Proper,2019-12-28
362,0.0001522148543134,Colombo Proper,2019-12-29
363,0.0002942146156084,Colombo Proper,2019-12-30
364,0.0001909560301447,Colombo Proper,2019-12-31
365,0.0001909560301447,Colombo Proper,2020-01-01
366,0.000175819716712,Colombo Proper,2020-01-02
367,0.0001811470054066,Colombo Proper,2020-01-03
368,0.0002221505765049,Colombo Proper,2020-01-04
369,0.0001451638839321,Colombo Proper,2020-01-05
370,0.0002312682960304,Colombo Proper,2020-01-06
371,0.000165506418085,Colombo Proper,2020-01-07
372,0.0001594447211986,Colombo Proper,2020-01-08
373,0.0001765471459148,Colombo Proper,2020-01-09
