,HCHO reading,Location,Current Date
2270,4.255753104668866e-05,"Deniyaya, Matara",2020-03-20
2271,0.0001205499327439,"Deniyaya, Matara",2020-03-21
2272,0.0001706812737525,"Deniyaya, Matara",2020-03-22
2273,0.0001902743112101,"Deniyaya, Matara",2020-03-23
2274,0.0001626924924219,"Deniyaya, Matara",2020-03-24
2275,0.0001398410212964,"Deniyaya, Matara",2020-03-25
2276,0.0002149587402132,"Deniyaya, Matara",2020-03-26
2277,0.0001548500985252,"Deniyaya, Matara",2020-03-27
2278,0.0001659523665068,"Deniyaya, Matara",2020-03-28
2279,0.0001050452628987,"Deniyaya, Matara",2020-03-29
2280,0.0002204980965198,"Deniyaya, Matara",2020-03-30
2281,0.0001623857386471,"Deniyaya, Matara",2020-03-31
2282,0.0001385958375868,"Deniyaya, Matara",2020-04-01
2283,0.0001188315780021,"Deniyaya, Matara",2020-04-02
2284,0.0001931528322209,"Deniyaya, Matara",2020-04-03
2285,0.0002263844998637,"Deniyaya, Matara",2020-04-04
2286,0.0002263844998637,"Deniyaya, Matara",2020-04-05
2287,0.0001089687322607,"Deniyaya, Matara",2020-04-06
2288,0.0001089687322607,"Deniyaya, Matara",2020-04-07
2289,0.0001147216354394,"Deniyaya, Matara",2020-04-08
2290,0.0001323069220559,"Deniyaya, Matara",2020-04-09
2291,9.85519800843023e-05,"Deniyaya, Matara",2020-04-10
2292,6.881059950028768e-05,"Deniyaya, Matara",2020-04-11
2293,3.27301412484459e-05,"Deniyaya, Matara",2020-04-12
2294,3.621056330483745e-05,"Deniyaya, Matara",2020-04-13
2295,0.0001241814675436,"Deniyaya, Matara",2020-04-14
2296,6.521946258410748e-05,"Deniyaya, Matara",2020-04-15
2297,2.395888714090688e-06,"Deniyaya, Matara",2020-04-16
2298,6.948048640131524e-05,"Deniyaya, Matara",2020-04-17
2299,6.948048640131524e-05,"Deniyaya, Matara",2020-04-18
2300,6.384248190519383e-05,"Deniyaya, Matara",2020-04-19
2301,0.000138173020811,"Deniyaya, Matara",2020-04-20
2302,0.0001303255564684,"Deniyaya, Matara",2020-04-21
2303,3.486263002774481e-06,"Deniyaya, Matara",2020-04-22
2304,3.486263002774481e-06,"Deniyaya, Matara",2020-04-23
2305,-7.571987892228614e-06,"Deniyaya, Matara",2020-04-24
2307,8.073384512511853e-05,"Deniyaya, Matara",2020-04-26
2308,0.0001121884341241,"Deniyaya, Matara",2020-04-27
2309,0.0002022100508204,"Deniyaya, Matara",2020-04-28
2310,9.111307020899032e-05,"Deniyaya, Matara",2020-04-29
2311,0.0001920155304563,"Deniyaya, Matara",2020-04-30
2312,0.0001749976495949,"Deniyaya, Matara",2020-05-01
2313,5.825853853115324e-05,"Deniyaya, Matara",2020-05-02
2314,5.825853853115324e-05,"Deniyaya, Matara",2020-05-03
2315,5.825853853115324e-05,"Deniyaya, Matara",2020-05-04
2316,-4.922578568208555e-05,"Deniyaya, Matara",2020-05-05
2317,-4.922578568208555e-05,"Deniyaya, Matara",2020-05-06
2318,-4.922578568208555e-05,"Deniyaya, Matara",2020-05-07
2319,0.0001066485002667,"Deniyaya, Matara",2020-05-08
2320,8.813543154319978e-05,"Deniyaya, Matara",2020-05-09
2321,8.813543154319978e-05,"Deniyaya, Matara",2020-05-10
2322,8.813543154319978e-05,"Deniyaya, Matara",2020-05-11
2323,8.813543154319978e-05,"Deniyaya, Matara",2020-05-12
2324,0.000130520584253,"Deniyaya, Matara",2020-05-13
2325,0.000125077001634,"Deniyaya, Matara",2020-05-14
2326,0.000125077001634,"Deniyaya, Matara",2020-05-15
2327,0.0001085663751123,"Deniyaya, Matara",2020-05-16
2328,0.0001085663751123,"Deniyaya, Matara",2020-05-17
2329,0.0001085663751123,"Deniyaya, Matara",2020-05-18
2330,8.066085494189349e-05,"Deniyaya, Matara",2020-05-19
2331,8.066085494189349e-05,"Deniyaya, Matara",2020-05-20
2332,0.0001064809700281,"Deniyaya, Matara",2020-05-21
2333,4.538882770357599e-05,"Deniyaya, Matara",2020-05-22
2334,4.538882770357599e-05,"Deniyaya, Matara",2020-05-23
2335,5.450283041426242e-05,"Deniyaya, Matara",2020-05-24
2336,0.0001745190751963,"Deniyaya, Matara",2020-05-25
2337,0.0001745190751963,"Deniyaya, Matara",2020-05-26
2338,9.748732206240254e-05,"Deniyaya, Matara",2020-05-27
2339,9.748732206240254e-05,"Deniyaya, Matara",2020-05-28
2340,9.748732206240254e-05,"Deniyaya, Matara",2020-05-29
2341,9.748732206240254e-05,"Deniyaya, Matara",2020-05-30
2342,9.112752099849167e-05,"Deniyaya, Matara",2020-05-31
2343,8.765331116827676e-05,"Deniyaya, Matara",2020-06-01
2344,0.0001365986811061,"Deniyaya, Matara",2020-06-02
2345,4.755925841214103e-05,"Deniyaya, Matara",2020-06-03
2346,0.0001642768098681,"Deniyaya, Matara",2020-06-04
2347,2.940111799718637e-05,"Deniyaya, Matara",2020-06-05
2348,2.50764877911081e-05,"Deniyaya, Matara",2020-06-06
2349,2.50764877911081e-05,"Deniyaya, Matara",2020-06-07
2350,2.50764877911081e-05,"Deniyaya, Matara",2020-06-08
2351,2.50764877911081e-05,"Deniyaya, Matara",2020-06-09
2352,4.234014420232019e-05,"Deniyaya, Matara",2020-06-10
2353,4.234014420232019e-05,"Deniyaya, Matara",2020-06-11
2354,-2.881475514700113e-05,"Deniyaya, Matara",2020-06-12
2355,2.192511656417452e-05,"Deniyaya, Matara",2020-06-13
2356,9.755461637929395e-05,"Deniyaya, Matara",2020-06-14
2357,5.990239896855989e-05,"Deniyaya, Matara",2020-06-15
2358,0.0001552861313468,"Deniyaya, Matara",2020-06-16
2359,0.0001552861313468,"Deniyaya, Matara",2020-06-17
2360,0.0001552861313468,"Deniyaya, Matara",2020-06-18
2361,-2.214336831122813e-05,"Deniyaya, Matara",2020-06-19
2362,0.0001352933324333,"Deniyaya, Matara",2020-06-20
2363,4.162291499108151e-05,"Deniyaya, Matara",2020-06-21
2364,4.162291499108151e-05,"Deniyaya, Matara",2020-06-22
2365,0.0002094515544984,"Deniyaya, Matara",2020-06-23
2366,5.990897422030939e-05,"Deniyaya, Matara",2020-06-24
2367,0.0002051720192701,"Deniyaya, Matara",2020-06-25
2368,0.0002051720192701,"Deniyaya, Matara",2020-06-26
2369,0.0001124744363319,"Deniyaya, Matara",2020-06-27
2370,5.667417479348952e-05,"Deniyaya, Matara",2020-06-28
2371,5.667417479348952e-05,"Deniyaya, Matara",2020-06-29
2372,4.5889721509336015e-05,"Deniyaya, Matara",2020-06-30
2373,4.5889721509336015e-05,"Deniyaya, Matara",2020-07-01
2374,8.012221601086614e-05,"Deniyaya, Matara",2020-07-02
2375,8.639349798422517e-05,"Deniyaya, Matara",2020-07-03
2376,8.639349798422517e-05,"Deniyaya, Matara",2020-07-04
2377,0.0001225770297818,"Deniyaya, Matara",2020-07-05
2378,7.719590280196281e-05,"Deniyaya, Matara",2020-07-06
2379,7.719590280196281e-05,"Deniyaya, Matara",2020-07-07
2380,-4.600551980790239e-05,"Deniyaya, Matara",2020-07-08
2381,-4.600551980790239e-05,"Deniyaya, Matara",2020-07-09
2382,0.0001133111030949,"Deniyaya, Matara",2020-07-10
2383,4.19976992453612e-05,"Deniyaya, Matara",2020-07-11
2384,4.19976992453612e-05,"Deniyaya, Matara",2020-07-12
2385,0.0001579608688965,"Deniyaya, Matara",2020-07-13
2386,0.0001246352851251,"Deniyaya, Matara",2020-07-14
2387,0.000163621393785,"Deniyaya, Matara",2020-07-15
2388,4.0699195288202375e-05,"Deniyaya, Matara",2020-07-16
2389,4.0699195288202375e-05,"Deniyaya, Matara",2020-07-17
2390,4.0699195288202375e-05,"Deniyaya, Matara",2020-07-18
2391,4.0699195288202375e-05,"Deniyaya, Matara",2020-07-19
2394,0.0001364200889515,"Deniyaya, Matara",2020-07-22
2395,0.0001364200889515,"Deniyaya, Matara",2020-07-23
2396,0.0001364200889515,"Deniyaya, Matara",2020-07-24
2397,2.1475540234825472e-05,"Deniyaya, Matara",2020-07-25
2398,2.1475540234825472e-05,"Deniyaya, Matara",2020-07-26
2399,2.1475540234825472e-05,"Deniyaya, Matara",2020-07-27
2400,2.1475540234825472e-05,"Deniyaya, Matara",2020-07-28
2401,2.1475540234825472e-05,"Deniyaya, Matara",2020-07-29
2402,5.10486359096364e-05,"Deniyaya, Matara",2020-07-30
2403,-5.112344316348733e-05,"Deniyaya, Matara",2020-07-31
2404,-5.112344316348733e-05,"Deniyaya, Matara",2020-08-01
2405,-5.112344316348733e-05,"Deniyaya, Matara",2020-08-02
2406,-5.112344316348733e-05,"Deniyaya, Matara",2020-08-03
2407,-5.112344316348733e-05,"Deniyaya, Matara",2020-08-04
2408,-5.112344316348733e-05,"Deniyaya, Matara",2020-08-05
2409,-5.112344316348733e-05,"Deniyaya, Matara",2020-08-06
2410,-5.112344316348733e-05,"Deniyaya, Matara",2020-08-07
2411,2.924437244494896e-05,"Deniyaya, Matara",2020-08-08
2412,4.1295637467464296e-05,"Deniyaya, Matara",2020-08-09
2413,4.1295637467464296e-05,"Deniyaya, Matara",2020-08-10
2414,4.1295637467464296e-05,"Deniyaya, Matara",2020-08-11
2415,4.1295637467464296e-05,"Deniyaya, Matara",2020-08-12
2416,3.090356865327022e-05,"Deniyaya, Matara",2020-08-13
2417,3.336985659278598e-05,"Deniyaya, Matara",2020-08-14
2418,2.0616734382838223e-05,"Deniyaya, Matara",2020-08-15
2419,2.794780563557463e-05,"Deniyaya, Matara",2020-08-16
2420,6.377265381584466e-05,"Deniyaya, Matara",2020-08-17
2421,9.864819027521158e-05,"Deniyaya, Matara",2020-08-18
2422,4.9262040098221225e-06,"Deniyaya, Matara",2020-08-19
2423,2.8190357682196595e-05,"Deniyaya, Matara",2020-08-20
2424,0.0001861171290337,"Deniyaya, Matara",2020-08-21
2425,7.621310608758228e-05,"Deniyaya, Matara",2020-08-22
2426,6.437629697331358e-05,"Deniyaya, Matara",2020-08-23
2427,1.811283344713564e-05,"Deniyaya, Matara",2020-08-24
2428,0.0001197921551961,"Deniyaya, Matara",2020-08-25
2429,0.00010436146086,"Deniyaya, Matara",2020-08-26
2430,0.0001438969521762,"Deniyaya, Matara",2020-08-27
2431,-1.0076650261309432e-05,"Deniyaya, Matara",2020-08-28
2432,9.722794985268776e-06,"Deniyaya, Matara",2020-08-29
2433,6.355691278891022e-05,"Deniyaya, Matara",2020-08-30
2434,8.661133966412367e-05,"Deniyaya, Matara",2020-08-31
2435,7.4993453434322835e-06,"Deniyaya, Matara",2020-09-01
2436,7.4993453434322835e-06,"Deniyaya, Matara",2020-09-02
2437,7.4993453434322835e-06,"Deniyaya, Matara",2020-09-03
2438,7.4993453434322835e-06,"Deniyaya, Matara",2020-09-04
2439,2.6322920997321783e-05,"Deniyaya, Matara",2020-09-05
2440,2.6322920997321783e-05,"Deniyaya, Matara",2020-09-06
2441,2.6322920997321783e-05,"Deniyaya, Matara",2020-09-07
2442,2.6322920997321783e-05,"Deniyaya, Matara",2020-09-08
2443,0.0002224830849442,"Deniyaya, Matara",2020-09-09
2444,0.0002224830849442,"Deniyaya, Matara",2020-09-10
2445,0.0002224830849442,"Deniyaya, Matara",2020-09-11
2446,0.0002224830849442,"Deniyaya, Matara",2020-09-12
2447,0.0002224830849442,"Deniyaya, Matara",2020-09-13
2448,0.0002224830849442,"Deniyaya, Matara",2020-09-14
2449,0.0002224830849442,"Deniyaya, Matara",2020-09-15
2450,0.0002224830849442,"Deniyaya, Matara",2020-09-16
2451,0.0002224830849442,"Deniyaya, Matara",2020-09-17
2452,4.583581010911004e-05,"Deniyaya, Matara",2020-09-18
2453,4.583581010911004e-05,"Deniyaya, Matara",2020-09-19
2454,4.583581010911004e-05,"Deniyaya, Matara",2020-09-20
2455,4.583581010911004e-05,"Deniyaya, Matara",2020-09-21
2456,4.583581010911004e-05,"Deniyaya, Matara",2020-09-22
2457,4.583581010911004e-05,"Deniyaya, Matara",2020-09-23
2458,7.91982205255503e-05,"Deniyaya, Matara",2020-09-24
2459,7.91982205255503e-05,"Deniyaya, Matara",2020-09-25
2460,7.91982205255503e-05,"Deniyaya, Matara",2020-09-26
2461,0.0001730573872732,"Deniyaya, Matara",2020-09-27
2462,0.0002153846821328,"Deniyaya, Matara",2020-09-28
2463,7.805495156078104e-05,"Deniyaya, Matara",2020-09-29
2464,7.805495156078104e-05,"Deniyaya, Matara",2020-09-30
2465,7.805495156078104e-05,"Deniyaya, Matara",2020-10-01
2466,5.11396381577283e-05,"Deniyaya, Matara",2020-10-02
2467,0.0001470353174131,"Deniyaya, Matara",2020-10-03
2468,-3.243603900121837e-05,"Deniyaya, Matara",2020-10-04
2469,-3.243603900121837e-05,"Deniyaya, Matara",2020-10-05
2470,7.427887270270059e-05,"Deniyaya, Matara",2020-10-06
2471,8.672872804832765e-05,"Deniyaya, Matara",2020-10-07
2472,0.0001776092143231,"Deniyaya, Matara",2020-10-08
2473,-8.375765006525143e-05,"Deniyaya, Matara",2020-10-09
2474,-8.375765006525143e-05,"Deniyaya, Matara",2020-10-10
2475,2.006258289078075e-05,"Deniyaya, Matara",2020-10-11
2476,2.006258289078075e-05,"Deniyaya, Matara",2020-10-12
2477,2.006258289078075e-05,"Deniyaya, Matara",2020-10-13
2478,6.743872324542771e-05,"Deniyaya, Matara",2020-10-14
2479,6.743872324542771e-05,"Deniyaya, Matara",2020-10-15
2480,6.743872324542771e-05,"Deniyaya, Matara",2020-10-16
2481,7.88039692583951e-05,"Deniyaya, Matara",2020-10-17
2482,7.88039692583951e-05,"Deniyaya, Matara",2020-10-18
2483,8.14640135703686e-05,"Deniyaya, Matara",2020-10-19
2484,4.375215796516543e-05,"Deniyaya, Matara",2020-10-20
2485,-5.304393732281136e-05,"Deniyaya, Matara",2020-10-21
2486,-5.304393732281136e-05,"Deniyaya, Matara",2020-10-22
2487,2.8664431224434865e-05,"Deniyaya, Matara",2020-10-23
2488,1.5337545245524416e-05,"Deniyaya, Matara",2020-10-24
2489,1.5337545245524416e-05,"Deniyaya, Matara",2020-10-25
2490,9.325465439721767e-05,"Deniyaya, Matara",2020-10-26
2491,0.0001089228643199,"Deniyaya, Matara",2020-10-27
2492,0.0001089228643199,"Deniyaya, Matara",2020-10-28
2494,0.000172642832608,"Deniyaya, Matara",2020-10-30
2495,5.735456422793126e-05,"Deniyaya, Matara",2020-10-31
2496,5.735456422793126e-05,"Deniyaya, Matara",2020-11-01
2497,0.0001501435976033,"Deniyaya, Matara",2020-11-02
2500,0.0002808075766313,"Deniyaya, Matara",2020-11-05
2501,0.0002808075766313,"Deniyaya, Matara",2020-11-06
2502,0.0002808075766313,"Deniyaya, Matara",2020-11-07
2503,0.0002808075766313,"Deniyaya, Matara",2020-11-08
2504,0.0002808075766313,"Deniyaya, Matara",2020-11-09
2505,0.0001263750317383,"Deniyaya, Matara",2020-11-10
2506,0.0001263750317383,"Deniyaya, Matara",2020-11-11
2507,0.0001263750317383,"Deniyaya, Matara",2020-11-12
2508,-2.438379987250935e-07,"Deniyaya, Matara",2020-11-13
2509,-2.438379987250935e-07,"Deniyaya, Matara",2020-11-14
2510,-2.438379987250935e-07,"Deniyaya, Matara",2020-11-15
2511,4.60426935170965e-05,"Deniyaya, Matara",2020-11-16
2512,4.60426935170965e-05,"Deniyaya, Matara",2020-11-17
2513,0.0001647422607652,"Deniyaya, Matara",2020-11-18
2514,0.0001647422607652,"Deniyaya, Matara",2020-11-19
2515,0.0001647422607652,"Deniyaya, Matara",2020-11-20
2516,-6.974433940553965e-06,"Deniyaya, Matara",2020-11-21
2517,-6.974433940553965e-06,"Deniyaya, Matara",2020-11-22
2518,-6.974433940553965e-06,"Deniyaya, Matara",2020-11-23
2519,-6.974433940553965e-06,"Deniyaya, Matara",2020-11-24
2520,4.312117315657817e-05,"Deniyaya, Matara",2020-11-25
2521,4.312117315657817e-05,"Deniyaya, Matara",2020-11-26
2522,0.0001040317384849,"Deniyaya, Matara",2020-11-27
2523,0.0002328566561061,"Deniyaya, Matara",2020-11-28
2524,0.0002328566561061,"Deniyaya, Matara",2020-11-29
2525,2.8697147545678196e-05,"Deniyaya, Matara",2020-11-30
2526,2.8697147545678196e-05,"Deniyaya, Matara",2020-12-01
2527,2.8697147545678196e-05,"Deniyaya, Matara",2020-12-02
2528,2.8697147545678196e-05,"Deniyaya, Matara",2020-12-03
2529,0.0001043584689961,"Deniyaya, Matara",2020-12-04
2530,6.682676556367445e-05,"Deniyaya, Matara",2020-12-05
2531,0.0001196708083678,"Deniyaya, Matara",2020-12-06
2532,7.595863888521366e-05,"Deniyaya, Matara",2020-12-07
2533,7.886755895828837e-06,"Deniyaya, Matara",2020-12-08
2534,8.53596431075125e-05,"Deniyaya, Matara",2020-12-09
2535,0.0001971155792713,"Deniyaya, Matara",2020-12-10
2536,0.0001281830781171,"Deniyaya, Matara",2020-12-11
2537,0.0001281830781171,"Deniyaya, Matara",2020-12-12
2540,5.124336258490429e-05,"Deniyaya, Matara",2020-12-15
2541,8.139267673429977e-05,"Deniyaya, Matara",2020-12-16
2542,0.0002554480665353,"Deniyaya, Matara",2020-12-17
2543,5.870730820802086e-05,"Deniyaya, Matara",2020-12-18
2544,5.870730820802086e-05,"Deniyaya, Matara",2020-12-19
2545,5.870730820802086e-05,"Deniyaya, Matara",2020-12-20
2546,5.870730820802086e-05,"Deniyaya, Matara",2020-12-21
2547,5.870730820802086e-05,"Deniyaya, Matara",2020-12-22
2548,5.870730820802086e-05,"Deniyaya, Matara",2020-12-23
2549,5.870730820802086e-05,"Deniyaya, Matara",2020-12-24
2550,5.870730820802086e-05,"Deniyaya, Matara",2020-12-25
2551,5.870730820802086e-05,"Deniyaya, Matara",2020-12-26
2552,5.870730820802086e-05,"Deniyaya, Matara",2020-12-27
2553,-9.287236051311626e-06,"Deniyaya, Matara",2020-12-28
2554,-9.287236051311626e-06,"Deniyaya, Matara",2020-12-29
2555,0.000154408176711,"Deniyaya, Matara",2020-12-30
2559,0.0001056232170524,"Deniyaya, Matara",2021-01-03
2560,7.407614588947896e-05,"Deniyaya, Matara",2021-01-04
2561,0.0002104229869099,"Deniyaya, Matara",2021-01-05
2562,-9.530893663843814e-05,"Deniyaya, Matara",2021-01-06
2563,-9.530893663843814e-05,"Deniyaya, Matara",2021-01-07
2564,1.9768748819264147e-06,"Deniyaya, Matara",2021-01-08
2565,1.9768748819264147e-06,"Deniyaya, Matara",2021-01-09
2566,1.9768748819264147e-06,"Deniyaya, Matara",2021-01-10
2567,1.9768748819264147e-06,"Deniyaya, Matara",2021-01-11
2568,1.9768748819264147e-06,"Deniyaya, Matara",2021-01-12
2569,1.9768748819264147e-06,"Deniyaya, Matara",2021-01-13
2570,1.9768748819264147e-06,"Deniyaya, Matara",2021-01-14
2571,-6.800550885402525e-05,"Deniyaya, Matara",2021-01-15
2572,-6.800550885402525e-05,"Deniyaya, Matara",2021-01-16
2573,-6.800550885402525e-05,"Deniyaya, Matara",2021-01-17
2574,-6.800550885402525e-05,"Deniyaya, Matara",2021-01-18
2575,9.540035421273538e-05,"Deniyaya, Matara",2021-01-19
2576,9.540035421273538e-05,"Deniyaya, Matara",2021-01-20
2577,9.540035421273538e-05,"Deniyaya, Matara",2021-01-21
2578,0.0002039016721164,"Deniyaya, Matara",2021-01-22
2579,0.0001466468874955,"Deniyaya, Matara",2021-01-23
2580,0.0001466468874955,"Deniyaya, Matara",2021-01-24
2581,0.0001164269934655,"Deniyaya, Matara",2021-01-25
2582,5.41443757134865e-05,"Deniyaya, Matara",2021-01-26
2583,5.148009249658708e-05,"Deniyaya, Matara",2021-01-27
2584,5.148009249658708e-05,"Deniyaya, Matara",2021-01-28
2585,5.148009249658708e-05,"Deniyaya, Matara",2021-01-29
2586,5.148009249658708e-05,"Deniyaya, Matara",2021-01-30
2587,5.148009249658708e-05,"Deniyaya, Matara",2021-01-31
2588,5.148009249658708e-05,"Deniyaya, Matara",2021-02-01
2589,5.336279870397221e-05,"Deniyaya, Matara",2021-02-02
2590,0.0001721241360215,"Deniyaya, Matara",2021-02-03
2591,0.0001721241360215,"Deniyaya, Matara",2021-02-04
2592,0.0001721241360215,"Deniyaya, Matara",2021-02-05
2593,0.0001721241360215,"Deniyaya, Matara",2021-02-06
2594,0.0001721241360215,"Deniyaya, Matara",2021-02-07
2595,1.1895181311354812e-05,"Deniyaya, Matara",2021-02-08
2596,0.0001431082062276,"Deniyaya, Matara",2021-02-09
2597,0.0001431082062276,"Deniyaya, Matara",2021-02-10
2598,7.302566478308894e-06,"Deniyaya, Matara",2021-02-11
2599,0.0001483110951191,"Deniyaya, Matara",2021-02-12
2600,0.0001147218565813,"Deniyaya, Matara",2021-02-13
2601,6.964192417702933e-05,"Deniyaya, Matara",2021-02-14
2602,6.964192417702933e-05,"Deniyaya, Matara",2021-02-15
2603,4.398186802109072e-05,"Deniyaya, Matara",2021-02-16
2604,9.563513663517757e-05,"Deniyaya, Matara",2021-02-17
2605,9.563513663517757e-05,"Deniyaya, Matara",2021-02-18
2606,1.247983132140844e-05,"Deniyaya, Matara",2021-02-19
2607,1.247983132140844e-05,"Deniyaya, Matara",2021-02-20
2608,4.6568994067224456e-05,"Deniyaya, Matara",2021-02-21
2609,7.304033458998807e-05,"Deniyaya, Matara",2021-02-22
2610,7.304033458998807e-05,"Deniyaya, Matara",2021-02-23
2611,7.1363318321443e-05,"Deniyaya, Matara",2021-02-24
2612,-3.355304117191814e-05,"Deniyaya, Matara",2021-02-25
2613,-3.355304117191814e-05,"Deniyaya, Matara",2021-02-26
2614,0.0001455363526677,"Deniyaya, Matara",2021-02-27
2615,0.0001109472344213,"Deniyaya, Matara",2021-02-28
2616,7.777781987693509e-05,"Deniyaya, Matara",2021-03-01
2617,4.18243713644176e-05,"Deniyaya, Matara",2021-03-02
2618,8.892517616661547e-05,"Deniyaya, Matara",2021-03-03
2619,0.0001515146227367,"Deniyaya, Matara",2021-03-04
2620,0.0002879833518879,"Deniyaya, Matara",2021-03-05
2621,0.0002879833518879,"Deniyaya, Matara",2021-03-06
2622,-3.67114827172065e-05,"Deniyaya, Matara",2021-03-07
2623,2.901746763974157e-05,"Deniyaya, Matara",2021-03-08
2624,2.901746763974157e-05,"Deniyaya, Matara",2021-03-09
2625,0.0001092184819312,"Deniyaya, Matara",2021-03-10
2626,0.0001092184819312,"Deniyaya, Matara",2021-03-11
2627,0.0001092184819312,"Deniyaya, Matara",2021-03-12
2628,5.8405098090895934e-05,"Deniyaya, Matara",2021-03-13
2629,9.231414231883206e-05,"Deniyaya, Matara",2021-03-14
2630,0.0001203036848992,"Deniyaya, Matara",2021-03-15
2631,0.0001711905994045,"Deniyaya, Matara",2021-03-16
2633,0.0002522826750991,"Deniyaya, Matara",2021-03-18
2634,0.0002522826750991,"Deniyaya, Matara",2021-03-19
2635,0.0002522826750991,"Deniyaya, Matara",2021-03-20
2636,0.0002522826750991,"Deniyaya, Matara",2021-03-21
2637,6.040138069995957e-05,"Deniyaya, Matara",2021-03-22
2638,0.000157566907336,"Deniyaya, Matara",2021-03-23
2644,9.512278511182222e-05,"Deniyaya, Matara",2021-03-29
2645,9.512278511182222e-05,"Deniyaya, Matara",2021-03-30
2646,9.476370150685085e-05,"Deniyaya, Matara",2021-03-31
2647,8.535195523800697e-05,"Deniyaya, Matara",2021-04-01
2648,7.715970199000654e-05,"Deniyaya, Matara",2021-04-02
2649,7.715970199000654e-05,"Deniyaya, Matara",2021-04-03
2650,0.0001144381005177,"Deniyaya, Matara",2021-04-04
2651,0.0001470178284886,"Deniyaya, Matara",2021-04-05
2652,0.0002202351622677,"Deniyaya, Matara",2021-04-06
2653,8.991131510973491e-05,"Deniyaya, Matara",2021-04-07
2654,6.758892359135745e-05,"Deniyaya, Matara",2021-04-08
2655,6.758892359135745e-05,"Deniyaya, Matara",2021-04-09
2656,6.758892359135745e-05,"Deniyaya, Matara",2021-04-10
2657,0.0001472687277945,"Deniyaya, Matara",2021-04-11
2658,0.0001472687277945,"Deniyaya, Matara",2021-04-12
2659,7.886095568910807e-05,"Deniyaya, Matara",2021-04-13
2660,7.886095568910807e-05,"Deniyaya, Matara",2021-04-14
2661,7.886095568910807e-05,"Deniyaya, Matara",2021-04-15
2662,7.886095568910807e-05,"Deniyaya, Matara",2021-04-16
2663,-1.579830613998685e-05,"Deniyaya, Matara",2021-04-17
2664,7.977429237507787e-05,"Deniyaya, Matara",2021-04-18
2665,7.977429237507787e-05,"Deniyaya, Matara",2021-04-19
2666,7.977429237507787e-05,"Deniyaya, Matara",2021-04-20
2667,7.977429237507787e-05,"Deniyaya, Matara",2021-04-21
2668,7.977429237507787e-05,"Deniyaya, Matara",2021-04-22
2669,7.977429237507787e-05,"Deniyaya, Matara",2021-04-23
2670,4.26910503891764e-05,"Deniyaya, Matara",2021-04-24
2671,0.0001621152317577,"Deniyaya, Matara",2021-04-25
2672,0.0001621152317577,"Deniyaya, Matara",2021-04-26
2673,0.0001621152317577,"Deniyaya, Matara",2021-04-27
2674,8.536603600165372e-05,"Deniyaya, Matara",2021-04-28
2675,0.0001042326545431,"Deniyaya, Matara",2021-04-29
2676,0.0001042326545431,"Deniyaya, Matara",2021-04-30
2677,0.0001042326545431,"Deniyaya, Matara",2021-05-01
2678,0.0001042326545431,"Deniyaya, Matara",2021-05-02
2679,0.0001042326545431,"Deniyaya, Matara",2021-05-03
2680,0.0001141248173328,"Deniyaya, Matara",2021-05-04
2681,0.0001213392556476,"Deniyaya, Matara",2021-05-05
2682,0.0001213392556476,"Deniyaya, Matara",2021-05-06
2683,9.339912859190496e-05,"Deniyaya, Matara",2021-05-07
2684,0.0001158354593824,"Deniyaya, Matara",2021-05-08
2685,0.0001158354593824,"Deniyaya, Matara",2021-05-09
2686,8.774188287425133e-05,"Deniyaya, Matara",2021-05-10
2687,8.774188287425133e-05,"Deniyaya, Matara",2021-05-11
2688,8.774188287425133e-05,"Deniyaya, Matara",2021-05-12
2689,8.774188287425133e-05,"Deniyaya, Matara",2021-05-13
2690,8.774188287425133e-05,"Deniyaya, Matara",2021-05-14
2691,7.980255032174745e-05,"Deniyaya, Matara",2021-05-15
2692,7.980255032174745e-05,"Deniyaya, Matara",2021-05-16
2693,9.644255232280054e-05,"Deniyaya, Matara",2021-05-17
2694,0.0001015199071131,"Deniyaya, Matara",2021-05-18
2695,-3.3098859100830785e-05,"Deniyaya, Matara",2021-05-19
2696,-2.088173853520141e-05,"Deniyaya, Matara",2021-05-20
2697,-2.088173853520141e-05,"Deniyaya, Matara",2021-05-21
2698,-2.088173853520141e-05,"Deniyaya, Matara",2021-05-22
2699,-3.205932819511284e-05,"Deniyaya, Matara",2021-05-23
2700,-3.205932819511284e-05,"Deniyaya, Matara",2021-05-24
2701,-3.205932819511284e-05,"Deniyaya, Matara",2021-05-25
2702,-3.205932819511284e-05,"Deniyaya, Matara",2021-05-26
2703,4.995612057224007e-05,"Deniyaya, Matara",2021-05-27
2704,4.995612057224007e-05,"Deniyaya, Matara",2021-05-28
2705,-2.46833238919395e-05,"Deniyaya, Matara",2021-05-29
2706,5.851434639869688e-05,"Deniyaya, Matara",2021-05-30
2707,0.0001787415522009,"Deniyaya, Matara",2021-05-31
2708,9.685550438995948e-05,"Deniyaya, Matara",2021-06-01
2709,0.0001564237617247,"Deniyaya, Matara",2021-06-02
2710,0.0001564237617247,"Deniyaya, Matara",2021-06-03
2711,0.000123704629187,"Deniyaya, Matara",2021-06-04
2712,0.000123704629187,"Deniyaya, Matara",2021-06-05
2713,0.000123704629187,"Deniyaya, Matara",2021-06-06
2714,8.201089268656899e-05,"Deniyaya, Matara",2021-06-07
2715,8.201089268656899e-05,"Deniyaya, Matara",2021-06-08
2716,8.201089268656899e-05,"Deniyaya, Matara",2021-06-09
