,HCHO reading,Location,Current Date
3863,0.0001377066819993,Jaffna Proper,2019-07-31
3864,0.0001351723524676,Jaffna Proper,2019-08-01
3865,0.000116106075013,Jaffna Proper,2019-08-02
3866,0.0001183734064142,Jaffna Proper,2019-08-03
3867,6.58087166575807e-05,Jaffna Proper,2019-08-04
3868,0.0001086310411472,Jaffna Proper,2019-08-05
3869,0.0001086310411472,Jaffna Proper,2019-08-06
3870,6.46701308389711e-05,Jaffna Proper,2019-08-07
3873,0.000142304485124,Jaffna Proper,2019-08-10
3874,0.000142304485124,Jaffna Proper,2019-08-11
3875,2.4865400132569957e-05,Jaffna Proper,2019-08-12
3876,9.022879799898222e-05,Jaffna Proper,2019-08-13
3877,0.0001876534186109,Jaffna Proper,2019-08-14
3878,7.511974202659571e-05,Jaffna Proper,2019-08-15
3879,0.0001086745605181,Jaffna Proper,2019-08-16
3880,0.0001110632407889,Jaffna Proper,2019-08-17
3881,0.0001110632407889,Jaffna Proper,2019-08-18
3882,0.0001110632407889,Jaffna Proper,2019-08-19
3883,0.00018575520416,Jaffna Proper,2019-08-20
3884,3.917125229114317e-05,Jaffna Proper,2019-08-21
3885,7.048780710564972e-05,Jaffna Proper,2019-08-22
3886,7.846579282722695e-05,Jaffna Proper,2019-08-23
3887,7.846579282722695e-05,Jaffna Proper,2019-08-24
3889,0.0002461919624407,Jaffna Proper,2019-08-26
3890,9.172851680612364e-05,Jaffna Proper,2019-08-27
3891,0.0001148645732853,Jaffna Proper,2019-08-28
3892,0.0001247019287976,Jaffna Proper,2019-08-29
3893,0.0002070177371229,Jaffna Proper,2019-08-30
3894,6.757294356260129e-05,Jaffna Proper,2019-08-31
3895,9.966949182929296e-05,Jaffna Proper,2019-09-01
3896,9.48163745458477e-06,Jaffna Proper,2019-09-02
3897,4.181980725440833e-05,Jaffna Proper,2019-09-03
3898,0.0001149830762089,Jaffna Proper,2019-09-04
3899,0.0001149830762089,Jaffna Proper,2019-09-05
3900,0.0001018931316744,Jaffna Proper,2019-09-06
3901,0.0001013318307875,Jaffna Proper,2019-09-07
3902,0.000239638560676,Jaffna Proper,2019-09-08
3903,0.0001765346836268,Jaffna Proper,2019-09-09
3904,9.232570238984924e-05,Jaffna Proper,2019-09-10
3905,0.000223198062169,Jaffna Proper,2019-09-11
3906,0.0001246420319817,Jaffna Proper,2019-09-12
3907,0.0001246420319817,Jaffna Proper,2019-09-13
3908,7.94366696924097e-05,Jaffna Proper,2019-09-14
3909,0.0001951034814127,Jaffna Proper,2019-09-15
3910,0.0001951034814127,Jaffna Proper,2019-09-16
3911,0.0001542544946681,Jaffna Proper,2019-09-17
3912,0.0001016323088442,Jaffna Proper,2019-09-18
3913,0.0001016323088442,Jaffna Proper,2019-09-19
3914,0.0001397349276077,Jaffna Proper,2019-09-20
3915,8.641377580871453e-05,Jaffna Proper,2019-09-21
3916,2.716028334975636e-05,Jaffna Proper,2019-09-22
3917,0.000204094280325,Jaffna Proper,2019-09-23
3918,0.0002064039882837,Jaffna Proper,2019-09-24
3919,0.0001424558694948,Jaffna Proper,2019-09-25
3920,4.018612465001314e-05,Jaffna Proper,2019-09-26
3921,0.0001770148038261,Jaffna Proper,2019-09-27
3922,6.697083927359867e-05,Jaffna Proper,2019-09-28
3923,0.0001261903610584,Jaffna Proper,2019-09-29
3924,6.428278947996395e-05,Jaffna Proper,2019-09-30
3925,0.0001908562545801,Jaffna Proper,2019-10-01
3926,0.0001041056247658,Jaffna Proper,2019-10-02
3927,9.8657740674029e-05,Jaffna Proper,2019-10-03
3928,0.0002233050944135,Jaffna Proper,2019-10-04
3929,0.0002233050944135,Jaffna Proper,2019-10-05
3930,0.0001386186361566,Jaffna Proper,2019-10-06
3931,7.252961063784398e-05,Jaffna Proper,2019-10-07
3932,2.5917522151679207e-05,Jaffna Proper,2019-10-08
3933,0.0001020384592046,Jaffna Proper,2019-10-09
3934,9.745117648319954e-05,Jaffna Proper,2019-10-10
3936,0.0001696544460041,Jaffna Proper,2019-10-12
3937,0.0001529578786372,Jaffna Proper,2019-10-13
3938,7.782266683929926e-05,Jaffna Proper,2019-10-14
3939,0.0001368353405268,Jaffna Proper,2019-10-15
3940,0.0001131045475807,Jaffna Proper,2019-10-16
3941,-2.282798298896996e-05,Jaffna Proper,2019-10-17
3942,-2.282798298896996e-05,Jaffna Proper,2019-10-18
3944,0.0001541111813663,Jaffna Proper,2019-10-20
