,HCHO reading,Location,Current Date
3786,0.0002221362230624,Nuwara Eliya Proper,2019-05-15
3787,0.0001343666372122,Nuwara Eliya Proper,2019-05-16
3788,0.0002702439378481,Nuwara Eliya Proper,2019-05-17
3789,0.0002702439378481,Nuwara Eliya Proper,2019-05-18
3790,0.0002702439378481,Nuwara Eliya Proper,2019-05-19
3791,8.031848961353504e-05,Nuwara Eliya Proper,2019-05-20
3792,0.0001222873862844,Nuwara Eliya Proper,2019-05-21
3793,-5.063913101987346e-05,Nuwara Eliya Proper,2019-05-22
3794,-5.063913101987346e-05,Nuwara Eliya Proper,2019-05-23
3795,-5.063913101987346e-05,Nuwara Eliya Proper,2019-05-24
3796,-5.063913101987346e-05,Nuwara Eliya Proper,2019-05-25
3797,3.6341561558326346e-05,Nuwara Eliya Proper,2019-05-26
3798,0.0001195644109596,Nuwara Eliya Proper,2019-05-27
3799,9.84078342114136e-05,Nuwara Eliya Proper,2019-05-28
3800,0.0001370126083911,Nuwara Eliya Proper,2019-05-29
3801,5.092769901518664e-05,Nuwara Eliya Proper,2019-05-30
3803,5.587982157832464e-05,Nuwara Eliya Proper,2019-06-01
3804,3.772535689224513e-05,Nuwara Eliya Proper,2019-06-02
3805,-1.7709887699493803e-05,Nuwara Eliya Proper,2019-06-03
3806,-7.581763929920271e-05,Nuwara Eliya Proper,2019-06-04
3807,-7.581763929920271e-05,Nuwara Eliya Proper,2019-06-05
3808,-7.581763929920271e-05,Nuwara Eliya Proper,2019-06-06
3809,0.0001042950827648,Nuwara Eliya Proper,2019-06-07
3810,0.0001042950827648,Nuwara Eliya Proper,2019-06-08
3811,0.0001042950827648,Nuwara Eliya Proper,2019-06-09
3812,8.858704770824554e-05,Nuwara Eliya Proper,2019-06-10
3813,8.858704770824554e-05,Nuwara Eliya Proper,2019-06-11
3814,-1.5747418729006313e-05,Nuwara Eliya Proper,2019-06-12
3815,0.0001989688025787,Nuwara Eliya Proper,2019-06-13
3816,6.074488532642667e-05,Nuwara Eliya Proper,2019-06-14
3817,6.074488532642667e-05,Nuwara Eliya Proper,2019-06-15
3818,0.000101215088715,Nuwara Eliya Proper,2019-06-16
3819,8.275653874941797e-05,Nuwara Eliya Proper,2019-06-17
3820,8.291602308825832e-06,Nuwara Eliya Proper,2019-06-18
3821,4.317640515599125e-05,Nuwara Eliya Proper,2019-06-19
3822,9.229919803482012e-05,Nuwara Eliya Proper,2019-06-20
3823,0.0001479365913374,Nuwara Eliya Proper,2019-06-21
3824,0.0001479365913374,Nuwara Eliya Proper,2019-06-22
3825,6.17899931725921e-05,Nuwara Eliya Proper,2019-06-23
3826,0.0001348028330007,Nuwara Eliya Proper,2019-06-24
3827,0.0001348028330007,Nuwara Eliya Proper,2019-06-25
3828,0.0001348028330007,Nuwara Eliya Proper,2019-06-26
3829,8.074711312637191e-05,Nuwara Eliya Proper,2019-06-27
3830,0.0001259997361788,Nuwara Eliya Proper,2019-06-28
3831,0.0001105386966815,Nuwara Eliya Proper,2019-06-29
3832,0.0001086163531717,Nuwara Eliya Proper,2019-06-30
3833,5.762188204561666e-05,Nuwara Eliya Proper,2019-07-01
3834,0.0001623492259486,Nuwara Eliya Proper,2019-07-02
3835,0.0001738523006491,Nuwara Eliya Proper,2019-07-03
3836,-1.9064508329208183e-05,Nuwara Eliya Proper,2019-07-04
3837,0.0001177761070948,Nuwara Eliya Proper,2019-07-05
3838,0.0001369265480897,Nuwara Eliya Proper,2019-07-06
3839,0.0001863186505513,Nuwara Eliya Proper,2019-07-07
3840,0.00024779655935,Nuwara Eliya Proper,2019-07-08
3841,0.0001292302443306,Nuwara Eliya Proper,2019-07-09
3842,0.0001292302443306,Nuwara Eliya Proper,2019-07-10
3843,0.0001292302443306,Nuwara Eliya Proper,2019-07-11
3844,0.0001169642800239,Nuwara Eliya Proper,2019-07-12
3845,5.911798409791456e-05,Nuwara Eliya Proper,2019-07-13
3846,5.911798409791456e-05,Nuwara Eliya Proper,2019-07-14
3847,5.911798409791456e-05,Nuwara Eliya Proper,2019-07-15
3848,5.911798409791456e-05,Nuwara Eliya Proper,2019-07-16
3849,3.329885377230573e-05,Nuwara Eliya Proper,2019-07-17
3850,9.433908685854995e-05,Nuwara Eliya Proper,2019-07-18
3851,9.433908685854995e-05,Nuwara Eliya Proper,2019-07-19
3852,9.433908685854995e-05,Nuwara Eliya Proper,2019-07-20
3853,9.433908685854995e-05,Nuwara Eliya Proper,2019-07-21
3854,9.433908685854995e-05,Nuwara Eliya Proper,2019-07-22
3855,9.433908685854995e-05,Nuwara Eliya Proper,2019-07-23
3856,0.0001659327228923,Nuwara Eliya Proper,2019-07-24
3857,0.0001184712242621,Nuwara Eliya Proper,2019-07-25
3858,0.0001184712242621,Nuwara Eliya Proper,2019-07-26
3859,0.0001114548395224,Nuwara Eliya Proper,2019-07-27
3860,4.187517193366405e-05,Nuwara Eliya Proper,2019-07-28
3861,0.0001617242205137,Nuwara Eliya Proper,2019-07-29
3862,0.0001080114271866,Nuwara Eliya Proper,2019-07-30
3863,7.751671709410368e-05,Nuwara Eliya Proper,2019-07-31
3864,0.0001329736920653,Nuwara Eliya Proper,2019-08-01
3865,5.651169903300146e-05,Nuwara Eliya Proper,2019-08-02
3866,5.651169903300146e-05,Nuwara Eliya Proper,2019-08-03
3867,-4.559879989678232e-05,Nuwara Eliya Proper,2019-08-04
3868,-3.059205259604564e-05,Nuwara Eliya Proper,2019-08-05
3869,-6.108415254857391e-05,Nuwara Eliya Proper,2019-08-06
3870,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-07
3871,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-08
3872,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-09
3873,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-10
3874,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-11
3875,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-12
3876,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-13
3877,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-14
3878,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-15
3879,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-16
3880,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-17
3881,3.799505288802035e-05,Nuwara Eliya Proper,2019-08-18
3882,-3.316495323904968e-05,Nuwara Eliya Proper,2019-08-19
3883,-3.316495323904968e-05,Nuwara Eliya Proper,2019-08-20
3884,-3.316495323904968e-05,Nuwara Eliya Proper,2019-08-21
3885,-3.316495323904968e-05,Nuwara Eliya Proper,2019-08-22
3886,-3.316495323904968e-05,Nuwara Eliya Proper,2019-08-23
3887,-3.316495323904968e-05,Nuwara Eliya Proper,2019-08-24
3888,-4.956128894219332e-06,Nuwara Eliya Proper,2019-08-25
3889,-4.956128894219332e-06,Nuwara Eliya Proper,2019-08-26
3890,-4.956128894219332e-06,Nuwara Eliya Proper,2019-08-27
3891,2.82110260500617e-05,Nuwara Eliya Proper,2019-08-28
3892,2.82110260500617e-05,Nuwara Eliya Proper,2019-08-29
3893,2.82110260500617e-05,Nuwara Eliya Proper,2019-08-30
3894,9.445839367563298e-05,Nuwara Eliya Proper,2019-08-31
3895,8.64964669904217e-05,Nuwara Eliya Proper,2019-09-01
3896,8.64964669904217e-05,Nuwara Eliya Proper,2019-09-02
3897,3.3414233799745706e-05,Nuwara Eliya Proper,2019-09-03
3898,0.000116729877908,Nuwara Eliya Proper,2019-09-04
3899,4.987681369842603e-05,Nuwara Eliya Proper,2019-09-05
3900,4.987681369842603e-05,Nuwara Eliya Proper,2019-09-06
3901,4.987681369842603e-05,Nuwara Eliya Proper,2019-09-07
3902,0.0002593871115593,Nuwara Eliya Proper,2019-09-08
3903,8.982164139944275e-05,Nuwara Eliya Proper,2019-09-09
3904,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-10
3905,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-11
3906,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-12
